osm_id,osm_way_id,name,type,aeroway,amenity,admin_leve,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags
,"727188263",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""6"",""addr:street""=>""Goldhill Drive"""
,"727188264",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""8"",""addr:street""=>""Goldhill Drive"""
,"727188265",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""10"",""addr:street""=>""Goldhill Drive"""
,"727188266",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""12"",""addr:street""=>""Goldhill Drive"""
,"727188267",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Goldhill Drive"""
,"727188268",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""16"",""addr:street""=>""Goldhill Drive"""
,"727188269",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""18"",""addr:street""=>""Goldhill Drive"""
,"727188270",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""20"",""addr:street""=>""Goldhill Drive"""
,"727188271",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Goldhill Drive"""
,"727188272",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Goldhill Drive"""
,"727188273",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""26"",""addr:street""=>""Goldhill Drive"""
,"727188274",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""28"",""addr:street""=>""Goldhill Drive"""
,"727188275",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""30"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""2"""
,"727188276",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""1"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""2"""
,"727188277",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""3"""
,"727188278",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""5"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"727188279",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""7"",""addr:street""=>""Goldhill Drive"""
,"727188280",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Goldhill Drive"""
,"727188281",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""11"",""addr:street""=>""Goldhill Drive"""
,"727188282",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Goldhill Drive"""
,"727188283",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Goldhill Drive"""
,"727188284",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Goldhill Drive"""
,"727188285",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Goldhill Drive"""
,"727188286",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""25"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""3"""
,"727188287",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""27"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""2"""
,"727188288",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""29"",""addr:street""=>""Goldhill Drive"",""building:levels""=>""3"""
,"727188289",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727188290",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727188291",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727188292",,,,,,,,detached,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""5"",""addr:street""=>""Swiss Cottage Estate"""
,"727188293",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Goldhill View"""
,"727188294",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""12"",""addr:street""=>""Goldhill View"""
,"727188295",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""10"",""addr:street""=>""Goldhill View"""
,"727188296",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""6"",""addr:street""=>""Goldhill View"""
,"727188297",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""4"",""addr:street""=>""Goldhill View"""
,"727188298",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Goldhill View"""
,"727188299",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""18"",""addr:street""=>""Goldhill View"""
,"727188300",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""43"",""addr:street""=>""Goldhill Avenue"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"727188301",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""37"",""addr:street""=>""Goldhill Avenue"""
,"727188302",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""33"",""addr:street""=>""Goldhill Avenue"""
,"727188303",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""29"",""addr:street""=>""Goldhill Avenue"""
,"727189193",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727189194",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727189195",,,,,,,,,,,,,,pitch,,,,,,,tennis,,
,"727189196",,,,,,,,,,,,,,pitch,,,,,,,tennis,,
,"727189197",,,,,,,,,,,,,,pitch,,,,,,,basketball,,
,"727189198",,,,,,,,,,,,,,pitch,,,,,,,basketball,,
,"727189199",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217756",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""6B"",""addr:street""=>""Dyson Road"""
,"727217757",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217758",,,,,,,,terrace,,,,,,,,,,,,,,,
,"727217759",,,,,,,,terrace,,,,,,,,,,,,,,,
,"727217760",,,,,,,,terrace,,,,,,,,,,,,,,,
,"727217761",,,,,,,,terrace,,,,,,,,,,,,,,,
,"727217762",,,,,,,,terrace,,,,,,,,,,,,,,,
,"727217763",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12N"",""addr:street""=>""Dyson Road"",""building:levels""=>""3"",""roof:levels""=>""1"""
,"727217764",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12M"",""addr:street""=>""Dyson Road"""
,"727217765",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12L"",""addr:street""=>""Dyson Road"""
,"727217766",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12K"",""addr:street""=>""Dyson Road"""
,"727217767",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12J"",""addr:street""=>""Dyson Road"""
,"727217768",,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12H"",""addr:street""=>""Dyson Road"""
,"727217769",,,,,,,,house,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""12F"",""addr:street""=>""Dyson Road"""
,"727217770",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217771",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217772",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217773",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217774",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217775",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217776",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217777",Qing De Tang Temple,,,place_of_worship,,,,temple,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""13"",""addr:postcode""=>""328777"",""addr:street""=>""Lorong Ampas"",""building:levels""=>""2"",""name:en""=>""Qing De Tang Temple"",""name:zh""=>""清德堂"",""religion""=>""buddhist"""
,"727217779",Kim Keat House,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""60"",""addr:postcode""=>""328827"",""addr:street""=>""Kim Keat Road"",""building:levels""=>""4"",""roof:levels""=>""1"""
,"727217788",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""329"",""addr:postcode""=>""329761"",""addr:street""=>""Balestier Road"",""building:levels""=>""2"""
,"727217789",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""1"",""addr:street""=>""Martaban Road"",""house""=>""terraced"""
,"727217790",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Martaban Road"",""house""=>""terraced"""
,"727217791",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""5"",""addr:street""=>""Martaban Road"",""house""=>""terraced"""
,"727217792",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""7"",""addr:street""=>""Martaban Road"",""building:levels""=>""3"",""house""=>""terraced"""
,"727217793",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Martaban Road"",""building:levels""=>""3"",""house""=>""terraced"""
,"727217794",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""11"",""addr:street""=>""Martaban Road"",""house""=>""terraced"""
,"727217795",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""13"",""addr:street""=>""Martaban Road"",""house""=>""terraced"""
,"727217796",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Martaban Road"",""house""=>""terraced"""
,"727217797",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Martaban Road"",""building:levels""=>""2"",""house""=>""terraced"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"727217798",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Martaban Road"",""building:levels""=>""2"",""house""=>""terraced"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"727217799",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Martaban Road"",""building:levels""=>""2"",""house""=>""terraced"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"727217800",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""23"",""addr:street""=>""Martaban Road"",""building:levels""=>""2"",""house""=>""terraced"",""roof:levels""=>""1"""
,"727217801",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""25"",""addr:street""=>""Martaban Road"",""building:levels""=>""2"",""house""=>""terraced"",""roof:shape""=>""gabled"""
,"727217802",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""35"",""addr:street""=>""Martaban Road"",""building:levels""=>""2"",""house""=>""terraced"",""roof:shape""=>""gabled"""
,"727217803",,,,,,,,,,,,,,pitch,,,,,,,tennis,,
,"727217804",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217805",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217806",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217807",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,
,"727217808",,,,,,,,,,,,,,pitch,,,,,,,tennis,,
,"727217809",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,
,"727217810",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""layer""=>""1"",""level""=>""26"""
,"727217811",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217812",,,,,,,,,,,,,,pitch,,,,,,,tennis,,"""layer""=>""1"""
,"727217813",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217814",,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:housenumber""=>""11"",""addr:street""=>""Buckley Road"",""building:levels""=>""5"",""roof:levels""=>""1"""
,"727217815",,,,,,,,apartments,,,,,,,,,,,,,,,
,"727217821",,,,,,,,,,,,,,swimming_pool,,,,,,,,,
,"727217824",,,,,,,,,,,,,,pitch,,,,,,,,,
,"727217825",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""access""=>""private"""
,"727217826",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,
,"727217827",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,
,"727217828",,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:housenumber""=>""8"",""addr:street""=>""Jalan Raja Udang"",""building:levels""=>""15"""
,"727262794",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""35"",""addr:postcode""=>""579821"",""addr:street""=>""Bishan Street 11"",""building:levels""=>""1"""
,"728319165",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""53"",""addr:street""=>""Soo Chow Garden Road"""
,"728319166",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""13"",""addr:street""=>""Jalan Khamis"""
,"728319167",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Jalan Khamis"""
,"728319168",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Jalan Khamis"""
,"728319169",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Jalan Khamis"""
,"728319170",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Jalan Khamis"""
,"728319171",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""37"",""addr:street""=>""Jalan Khamis"""
,"728319172",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""39"",""addr:street""=>""Jalan Khamis"""
,"728319173",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""41"",""addr:street""=>""Jalan Khamis"""
,"728319174",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""43"",""addr:street""=>""Jalan Khamis"""
,"728319175",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""45"",""addr:street""=>""Jalan Khamis"""
,"728319176",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""49"",""addr:street""=>""Jalan Khamis"""
,"728319177",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""51"",""addr:street""=>""Jalan Khamis"""
,"728319178",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""53"",""addr:street""=>""Jalan Khamis"""
,"728319179",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""55"",""addr:street""=>""Jalan Khamis"""
,"728319180",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""57"",""addr:street""=>""Jalan Khamis"""
,"728319181",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""59"",""addr:street""=>""Jalan Khamis"""
,"728319182",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""46"",""addr:street""=>""Jalan Hari Raya"""
,"728319183",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""48"",""addr:street""=>""Jalan Hari Raya"""
,"728319184",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""50"",""addr:street""=>""Jalan Hari Raya"""
,"728319185",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""52"",""addr:street""=>""Jalan Hari Raya"""
,"728319186",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""54"",""addr:street""=>""Jalan Hari Raya"""
,"728319187",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""56"",""addr:street""=>""Jalan Hari Raya"""
,"728319192",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""36"",""addr:street""=>""Jalan Hari Raya"""
,"728319193",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""38"",""addr:street""=>""Jalan Hari Raya"""
,"728319194",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""40"",""addr:street""=>""Jalan Hari Raya"""
,"728319195",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""42"",""addr:street""=>""Jalan Hari Raya"""
,"728319196",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Jalan Hari Raya"""
,"728319197",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Jalan Hari Raya"""
,"728319198",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""26"",""addr:street""=>""Jalan Hari Raya"""
,"728319199",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""28"",""addr:street""=>""Jalan Hari Raya"""
,"728319200",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""30"",""addr:street""=>""Jalan Hari Raya"""
,"728319201",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""10"",""addr:street""=>""Jalan Hari Raya"""
,"728319202",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""12"",""addr:street""=>""Jalan Hari Raya"""
,"728319203",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Jalan Hari Raya"""
,"728319204",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""16"",""addr:street""=>""Jalan Hari Raya"""
,"728319205",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""18"",""addr:street""=>""Jalan Hari Raya"""
,"728319206",,,,,,,,yes,,,,,,,,,,,,,,,
,"728319207",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""40"",""addr:street""=>""Taman Permata"""
,"728319208",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""38"",""addr:street""=>""Taman Permata"""
,"728319209",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""36"",""addr:street""=>""Taman Permata"""
,"728319210",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""34"",""addr:street""=>""Taman Permata"""
,"728319211",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""32"",""addr:street""=>""Taman Permata"""
,"728319212",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""30"",""addr:street""=>""Taman Permata"""
,"728319213",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""28"",""addr:street""=>""Taman Permata"""
,"728319214",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""26"",""addr:street""=>""Taman Permata"""
,"728319215",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Taman Permata"""
,"728319216",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""20"",""addr:street""=>""Taman Permata"""
,"728319217",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""18"",""addr:street""=>""Taman Permata"""
,"728319218",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""16"",""addr:street""=>""Taman Permata"""
,"728319219",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Taman Permata"""
,"728319220",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""12"",""addr:street""=>""Taman Permata"""
,"728319221",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""10"",""addr:street""=>""Taman Permata"""
,"728319222",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""8"",""addr:street""=>""Taman Permata"""
,"728319223",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""6"",""addr:street""=>""Taman Permata"""
,"728319224",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""4"",""addr:street""=>""Taman Permata"""
,"728319313",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""90"",""addr:street""=>""Thomson Ridge"""
,"728319314",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""94"",""addr:street""=>""Thomson Ridge"""
,"728319315",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""145"",""addr:street""=>""Thomson Ridge"""
,"728319316",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""147"",""addr:street""=>""Thomson Ridge"""
,"728319317",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""143"",""addr:street""=>""Thomson Ridge"""
,"728319318",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""141"",""addr:street""=>""Thomson Ridge"""
,"728319319",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""64"",""addr:street""=>""Taman Permata"""
,"728319320",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""62"",""addr:street""=>""Taman Permata"""
,"728319322",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,
,"728319323",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""28"",""addr:street""=>""Bright Hill Drive"""
,"728319324",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""32"",""addr:street""=>""Bright Hill Drive"""
,"728319325",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""49"",""addr:street""=>""Jalan Sembilang"""
,"728319326",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""45"",""addr:street""=>""Soo Chow Garden Road"""
,"728319327",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""47"",""addr:street""=>""Soo Chow Garden Road"""
,"728319328",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""49"",""addr:street""=>""Soo Chow Garden Road"""
,"728319329",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""51"",""addr:street""=>""Soo Chow Garden Road"""
,"728319330",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""55"",""addr:street""=>""Soo Chow Garden Road"""
,"728319331",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""57"",""addr:street""=>""Soo Chow Garden Road"""
,"728319332",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""59"",""addr:street""=>""Soo Chow Garden Road"""
,"728319333",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""60"",""addr:street""=>""Taman Permata"""
,"728319334",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""58"",""addr:street""=>""Taman Permata"""
,"728319335",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""56"",""addr:street""=>""Taman Permata"""
,"728319336",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""54"",""addr:street""=>""Taman Permata"""
,"728319337",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""52"",""addr:street""=>""Taman Permata"""
,"728319338",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""50"",""addr:street""=>""Taman Permata"""
,"728319339",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""48"",""addr:street""=>""Taman Permata"""
,"728319340",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""46"",""addr:street""=>""Taman Permata"""
,"728319341",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""44"",""addr:street""=>""Taman Permata"""
,"728319342",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""1"",""addr:street""=>""Taman Permata"""
,"728319343",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Taman Permata"""
,"728319344",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""5"",""addr:street""=>""Taman Permata"""
,"728319345",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""7"",""addr:street""=>""Taman Permata"""
,"728319346",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Taman Permata"""
,"728319347",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""11"",""addr:street""=>""Taman Permata"""
,"728319348",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""13"",""addr:street""=>""Taman Permata"""
,"728319349",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Taman Permata"""
,"728319350",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Taman Permata"""
,"728319351",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Taman Permata"""
,"728319352",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""23"",""addr:street""=>""Taman Permata"""
,"728319353",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""25"",""addr:street""=>""Taman Permata"""
,"728319354",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""27"",""addr:street""=>""Taman Permata"""
,"728319355",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""29"",""addr:street""=>""Taman Permata"""
,"728319356",,,,,,,,yes,,,,,,,,,,,,,,,"""addr:housenumber""=>""31"",""addr:street""=>""Taman Permata"""
