time,temperature_2m,relative_humidity_2m,wind_speed_10m_ms,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,cell_id,lat,lon,building_density,road_fraction,gvi_percent,svf,shade_fraction,park_distance_m,elderly_proxy,outdoor_exposure_proxy,land_use_hint,tair_local_c,wind_local_ms,tmrt_proxy_c,utci_c,wbgt_proxy_c,wbgt_category_sg,utci_category,wbgt_moderate_or_high,wbgt_high,utci_strong_or_higher
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,30.824175,1.4292589349999998,34.31815732,32.488682684506315,27.78312436763177,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,30.840950000000003,1.184357533125,33.90705222783333,32.430837012156516,27.78338587458949,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,30.8818125,1.0688521593749998,33.3717422505,32.26913715296592,27.791356176269325,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,30.946012500000002,1.28788963875,34.882963051666664,32.8832354405932,27.933963963102048,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,30.610875,1.0913209124999999,32.98863678766667,31.93418015815404,27.525267643322625,low,moderate heat stress,False,False,False
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,31.066787500000004,1.1465278499999998,34.9900512625,33.07105951006065,28.054987347511133,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,30.8635875,1.1541260249999998,34.324687968000006,32.65120086816165,27.83173206812723,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,30.855124999999997,1.3836892875,34.800245192666665,32.74893346909938,27.843520544430184,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,31.0923,1.3038534843749998,34.79033497333333,32.9116254664288,28.057060259068972,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,31.24325,1.2882065624999999,35.64894891716666,33.39593789910293,28.246687174208247,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,30.793737500000002,1.18176722625,33.887231633,32.39758931814235,27.740359937245998,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,30.992849999999997,1.374680775,35.115270532,32.972570974104656,27.986291213655846,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,31.016225000000002,1.1734100624999997,34.925070865,32.999552097699684,28.004599447649493,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,30.7451125,1.2745507612499998,33.51702182316667,32.15314083853728,27.66894415659893,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,31.1045625,1.2384332999999998,34.77515715166666,32.94439340802319,28.070137190153133,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,30.818625,1.01081955,33.1127556,32.14860134441935,27.72184940467145,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,31.0982875,1.1810055074999999,35.517162643666666,33.31221615178746,28.114917150721894,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,30.845850000000002,1.092739171875,33.5652611625,32.325534245853625,27.77057190371007,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,31.199375,1.00846941,34.410560419999996,32.95254140710565,28.14284699124898,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,30.924637500000003,1.1532702675000002,33.415143567,32.266234388487376,27.827729793125304,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,30.8081125,1.16155918125,33.29569610233333,32.14394668193985,27.71627906477539,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,31.0005,1.0879171875,34.49912679,32.84127626411391,27.967801816932433,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,31.018500000000003,1.546983579375,35.3058765525,32.99354700287936,28.01354208034661,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,30.832725,1.210472810625,34.441727566000004,32.65867878113727,27.80900038534912,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,30.87225,1.2536334281249997,34.768961529,32.80831196705649,27.86288367516224,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,30.840725000000003,1.3585161525,34.865595377000005,32.783427800215975,27.836094809887907,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,31.1795625,1.3550374500000002,34.458326463999995,32.78075379931099,28.110815749192223,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,30.8796125,1.24592690625,33.71612519166667,32.331922279574094,27.802411116876886,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,31.016137500000003,1.082697890625,34.33737275416667,32.77819198345408,27.971598797005868,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,30.630525000000002,1.322534265,34.36237167400001,32.456116683180284,27.619085644608678,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,30.819824999999998,1.363825100625,34.94650715866666,32.80677551384205,27.822482909010056,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,31.2596375,1.2320575312499997,34.63389971583333,32.96643572647134,28.19899625429612,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,30.978312500000005,1.2718082324999997,34.91370755033334,32.92293171667816,27.96536476714813,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_034,1.339,103.8485,0.479,0.23,19.38,0.411,0.426,707.0,0.252,0.178,mixed,30.7122875,1.068394055625,33.308783682999994,32.14888738339896,27.636944978282024,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_035,1.339,103.8511,0.556,0.301,5.54,0.559,0.362,868.0,0.263,0.484,HDB/residential,31.161375,1.2081302025,35.04448263233333,33.11463650139354,28.139278572704477,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_036,1.339,103.8537,0.508,0.323,18.85,0.423,0.58,466.0,0.172,0.701,HDB/residential,30.7291875,1.0697952524999998,32.51657727,31.792819650068157,27.601163319145385,low,moderate heat stress,False,False,False
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_037,1.339,103.8563,0.518,0.19,9.78,0.476,0.345,966.0,0.198,0.367,HDB/residential,30.943825,1.128700755,34.50991774333333,32.793389069585395,27.916081248972645,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_038,1.339,103.8589,0.547,0.295,14.59,0.606,0.372,710.0,0.217,0.523,HDB/residential,30.9368625,1.26843302625,34.646635896,32.77940557138901,27.911660410594955,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_039,1.339,103.8615,0.496,0.309,17.43,0.493,0.472,702.0,0.169,0.662,mixed,30.833362500000003,1.15986273,33.470780188000006,32.2390232674167,27.74997315096347,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_040,1.339,103.8641,0.532,0.395,17.2,0.551,0.482,693.0,0.196,0.514,HDB/residential,30.948237499999998,1.2112090574999999,33.69722663766667,32.37820213493549,27.86380084232698,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,30.989825,1.49706492,35.62766994333334,33.14885026225083,28.010873102880772,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,30.9297125,1.09023617625,33.7102333655,32.43888347615979,27.854386362617046,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_043,1.3412,103.8563,0.455,0.214,18.52,0.51,0.394,806.0,0.192,0.389,mixed,30.7279,1.2009062812499998,33.855898270000004,32.3375795994054,27.678981417046593,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_044,1.3412,103.8589,0.471,0.289,9.05,0.385,0.326,922.0,0.196,0.627,mixed,30.987612500000004,1.040231521875,34.35168478833334,32.793062966221896,27.949472875114886,low,strong heat stress,False,False,True
2026-05-14 09:00:00+0800,30.37,69.6,1.95,298.7,194.1,104.5,48.2,TP_045,1.3412,103.8615,0.534,0.287,15.56,0.433,0.427,795.0,0.196,0.251,HDB/residential,30.9341125,1.0698464887499999,33.7087048355,32.451829363151404,27.859270598070935,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,31.884175,1.165395747,37.41475188,34.375746756305354,28.429080641996563,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,31.900950000000005,0.965706911625,36.71257031716667,34.17306562399399,28.409502674996585,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,31.9418125,0.8715256068749999,35.8592426545,33.8590633506391,28.396144788185758,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,32.0060125,1.05012539775,38.07354879833333,34.8074930921826,28.584165711822642,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,31.670875000000002,0.8898462825000001,35.543165222333336,33.556158684456996,28.137113399926804,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,32.1267875,0.9348611700000001,38.1673213625,34.98239216304153,28.702504875751643,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,31.923587500000004,0.941056605,37.30549811200001,34.47254904497103,28.468701194337864,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,31.915125,1.1282389575,38.032184867333335,34.696383453154944,28.497656966015995,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,32.1523,1.063142071875,37.85555342666666,34.77893196315691,28.69787595476823,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,32.30325,1.0503838124999998,38.94553598783333,35.36897050298246,28.900766349961597,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,31.853737499999998,0.96359481525,36.774983096999996,34.17751705943745,28.372189311452562,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,32.05285,1.120893555,38.417828388000004,34.9521269471762,28.643563574364926,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,32.076225,0.9567805125,38.106989785,34.91438119500426,28.65303907373798,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,31.805112500000003,1.0392490822499998,36.27316094183334,33.87694589361446,28.293248748398405,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,32.164562499999995,1.00979946,37.822575698333324,34.8005083833917,28.709406423924136,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,31.878625,0.8242067099999999,35.5846804,33.72809348895581,28.325946658684437,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,32.1582875,0.9629737215,38.837026726333335,35.290877936571874,28.771418555547505,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,31.905849999999997,0.8910027093749999,36.21923046249999,33.99333170693369,28.38649028787566,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,32.259375,0.8222904420000001,37.15005978,34.6549816751525,28.760330920467133,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,31.9846375,0.9403588335,35.915553703,33.866555093433234,28.433351878763183,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,31.8681125,0.9471174862499999,35.860602787666664,33.774355455549596,28.327209091597005,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,32.060500000000005,0.8870709375,37.409933110000004,34.62695949341744,28.598619953682572,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,32.0785,1.261386610875,38.655440972499996,35.001517952105765,28.674221579566456,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,31.89272499999999,0.987000907125,37.50998489399999,34.523044168125544,28.452135087746193,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,31.93225,1.022193410625,37.956672961,34.72967437753531,28.513472656532763,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,31.900724999999998,1.1077131705,38.186007993,34.770511089339706,28.49593258428765,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,32.2395625,1.1048766900000002,37.365545376,34.57761920423704,28.74087987537178,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,31.939612500000003,1.01590963125,36.331080058333335,33.989456474882424,28.416237193674156,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,32.076137499999994,0.882815203125,37.23310812083333,34.55666066454047,28.60127243783791,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,31.690524999999994,1.078374093,37.615660266,34.41076343508336,28.276534798491774,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,31.879825,1.1120420051250002,38.28109936133333,34.80060766361138,28.483454293137942,low,strong heat stress,False,False,True
2026-05-14 10:00:00+0800,31.43,65.2,1.59,448.3,291.4,156.9,37.8,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,32.319637500000006,1.00460075625,37.440800109166666,34.711610645820926,28.821326285791123,low,strong heat stress,False,False,True
