review_layer,qa_target_type,qa_category,qa_priority_score,building_id,cell_id,source_name,area_m2,height_m,height_source,height_confidence,height_warning,review_status,manual_decision,manual_height_m,manual_notes,source_priority,source_building_id,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,intersects_v09_tile,v09_tile_types,v09_tile_ids,matched_canonical_idx,match_idx,match_iou,match_candidate_overlap,match_existing_overlap,match_area_ratio,match_centroid_distance,old_dsm_area_m2,new_dsm_area_m2,osm_area_m2,osm_count_intersections,old_vs_osm_completeness,new_vs_osm_completeness,coverage_gain_vs_osm,new_minus_old_dsm_area_m2,hazard_rank_true_v08,risk_rank_v08_conditioned,risk_rank_v08_social_conditioned,hazard_score,max_utci_c,old_hazard_rank
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.397,v10_bldg_001475,,osm,396.7353283509951,30.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_454209275,,height,10.0,residential,,"{ ""osm_id"": ""454209275"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""10"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Mar Thoma Mansions\"", \""addr:housenumber\"": \""28\"", \""addr:postcode\"": \""328708\"", \""addr:street\"": \""Mar Thoma Road\"", \""building\"": \""residential\"", \""building:levels\"": \""10\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""396.7353283509951"" }",cand_osm_002466,osm,False,accepted_new,osm,osm_454209275,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.392,v10_bldg_001480,,osm,391.681108068823,6.0,lu_default:PARK,medium,,todo,,,,3.0,osm_231917950,,height,,train_station,,"{ ""osm_id"": ""231917950"", ""source_name"": ""osm"", ""building"": ""train_station"", ""raw_tags_json"": ""{ \""building\"": \""train_station\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""391.681108068823"" }",cand_osm_000686,osm,False,accepted_new,osm,osm_231917950,1.0,0.0,,,,,,,,PARK,True,conservative_risk_top,T02_conservative_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.388,v10_bldg_001490,,osm,387.8084362866146,30.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_454199753,,height,10.0,residential,,"{ ""osm_id"": ""454199753"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""10"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""The Mornington\"", \""addr:housenumber\"": \""16\"", \""addr:postcode\"": \""328005\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""10\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""387.8084362866146"" }",cand_osm_002439,osm,False,accepted_new,osm,osm_454199753,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.368,v10_bldg_001518,,osm,368.10009791318816,9.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_271791523,,height,3.0,apartments,,"{ ""osm_id"": ""271791523"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""name"": ""Eastpac Building"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""586\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""name\"": \""Eastpac Building\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""368.10009791318816"" }",cand_osm_001015,osm,False,accepted_new,osm,osm_271791523,1.0,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.361,v10_bldg_001536,,osm,360.94203570955256,3.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_481628665,,height,1.0,roof,,"{ ""osm_id"": ""481628665"", ""source_name"": ""osm"", ""building"": ""roof"", ""building_levels"": ""1"", ""name"": ""Caltex"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""542\"", \""addr:street\"": \""Balestier Road\"", \""amenity\"": \""fuel\"", \""brand\"": \""Caltex\"", \""brand:wikidata\"": \""Q277470\"", \""brand:wikipedia\"": \""en:Caltex\"", \""building\"": \""roof\"", \""building:levels\"": \""1\"", \""check_date\"": \""2024-04-03\"", \""compressed_air\"": \""yes\"", \""compressed_air:fee\"": \""no\"", \""fuel:diesel\"": \""yes\"", \""fuel:octane_92\"": \""yes\"", \""fuel:octane_95\"": \""yes\"", \""fuel:octane_98\"": \""yes\"", \""name\"": \""Caltex\"", \""name:zh\"": \""加德士\"", \""operator\"": \""Caltex\"", \""phone\"": \""+65 6255 2873\"", \""self_service\"": \""no\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""360.94203570955256"" }",cand_osm_002753,osm,False,accepted_new,osm,osm_481628665,1.0,0.0,,,,,,,,TRANSPORT FACILITIES,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.36,v10_bldg_001538,,osm,360.3270785779746,21.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_455066672,,height,7.0,residential,,"{ ""osm_id"": ""455066672"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""7"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""23\"", \""addr:postcode\"": \""358463\"", \""addr:street\"": \""Meyappa Chettiar Road\"", \""building\"": \""residential\"", \""building:levels\"": \""7\"" }"", ""area_m2"": ""360.3270785779746"" }",cand_osm_002540,osm,False,accepted_new,osm,osm_455066672,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.358,v10_bldg_001543,,osm,357.97463633456067,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707793,,height,,detached,,"{ ""osm_id"": ""875707793"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""57\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""357.97463633456067"" }",cand_osm_003594,osm,False,accepted_new,osm,osm_875707793,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.355,v10_bldg_001550,,osm,355.0819980177488,48.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_454199800,,height,16.0,residential,,"{ ""osm_id"": ""454199800"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""16"", ""name"": ""City Regency"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""City Regency\"", \""addr:housenumber\"": \""18\"", \""addr:postcode\"": \""327977\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:levels\"": \""16\"", \""name\"": \""City Regency\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""355.0819980177488"" }",cand_osm_002457,osm,False,accepted_new,osm,osm_454199800,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.35,v10_bldg_001560,,osm,349.7125269760125,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707778,,height,,detached,,"{ ""osm_id"": ""875707778"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""16\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""349.7125269760125"" }",cand_osm_003580,osm,False,accepted_new,osm,osm_875707778,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.345,v10_bldg_001570,,osm,345.4761865470733,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707777,,height,,detached,,"{ ""osm_id"": ""875707777"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""8\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""345.4761865470733"" }",cand_osm_003579,osm,False,accepted_new,osm,osm_875707777,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.342,v10_bldg_001581,,osm,342.46058346615536,6.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_261166402,,height,2.0,house,,"{ ""osm_id"": ""261166402"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""2"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""15\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"", \""building:levels\"": \""2\"" }"", ""area_m2"": ""342.46058346615536"" }",cand_osm_000883,osm,False,accepted_new,osm,osm_261166402,1.0,0.0,,,,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.342,v10_bldg_001582,,osm,342.15716889913017,54.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_455066669,,height,18.0,residential,,"{ ""osm_id"": ""455066669"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""18"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Platinum Edge\"", \""addr:housenumber\"": \""18\"", \""addr:postcode\"": \""358847\"", \""addr:street\"": \""Leicester Road\"", \""building\"": \""residential\"", \""building:levels\"": \""18\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""342.15716889913017"" }",cand_osm_002537,osm,False,accepted_new,osm,osm_455066669,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.337,v10_bldg_001593,,osm,336.9499604343962,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978662,,height,,residential,,"{ ""osm_id"": ""453978662"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:street\"": \""Braddell Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""336.9499604343962"" }",cand_osm_002378,osm,False,accepted_new,osm,osm_453978662,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.332,v10_bldg_001608,,osm,332.4120405851773,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707795,,height,,detached,,"{ ""osm_id"": ""875707795"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""53\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""332.4120405851773"" }",cand_osm_003596,osm,False,accepted_new,osm,osm_875707795,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.331,v10_bldg_001612,,osm,331.1006639492611,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978587,,height,,detached,,"{ ""osm_id"": ""453978587"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""17\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""331.1006639492611"" }",cand_osm_002317,osm,False,accepted_new,osm,osm_453978587,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.329,v10_bldg_001616,,osm,328.9165812392879,10.0,area_default:unknown_normal,low,,todo,,,,3.0,osm_886432836,,height,,yes,,"{ ""osm_id"": ""886432836"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""power\"": \""substation\"" }"", ""area_m2"": ""328.9165812392879"" }",cand_osm_003648,osm,False,accepted_new,osm,osm_886432836,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.324,v10_bldg_001630,,osm,324.2418826721706,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707790,,height,,detached,,"{ ""osm_id"": ""875707790"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""35\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""324.2418826721706"" }",cand_osm_003591,osm,False,accepted_new,osm,osm_875707790,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.321,v10_bldg_001642,,osm,320.89070441253216,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978635,,height,,detached,,"{ ""osm_id"": ""453978635"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""49\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""320.89070441253216"" }",cand_osm_002351,osm,False,accepted_new,osm,osm_453978635,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.314,v10_bldg_001673,,osm,314.08157014405265,27.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_316961423,,height,9.0,residential,,"{ ""osm_id"": ""316961423"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""9"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Leicester Suites\"", \""addr:housenumber\"": \""9\"", \""addr:street\"": \""Leicester Road\"", \""building\"": \""residential\"", \""building:levels\"": \""9\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""314.08157014405265"" }",cand_osm_001145,osm,False,accepted_new,osm,osm_316961423,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.305,v10_bldg_001704,,osm,304.55273247746084,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978628,,height,,detached,,"{ ""osm_id"": ""453978628"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""25A\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""304.55273247746084"" }",cand_osm_002344,osm,False,accepted_new,osm,osm_453978628,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.3,v10_bldg_001725,,osm,299.81638338690414,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453978624,,height,,detached,,"{ ""osm_id"": ""453978624"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""10\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""299.81638338690414"" }",cand_osm_002340,osm,False,accepted_new,osm,osm_453978624,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.295,v10_bldg_001738,,osm,295.1072222084956,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707784,,height,,detached,,"{ ""osm_id"": ""875707784"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""20\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""295.1072222084956"" }",cand_osm_003586,osm,False,accepted_new,osm,osm_875707784,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.291,v10_bldg_001758,,osm,291.3275102647054,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707775,,height,,detached,,"{ ""osm_id"": ""875707775"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""243\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""291.3275102647054"" }",cand_osm_003577,osm,False,accepted_new,osm,osm_875707775,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.287,v10_bldg_001773,,osm,286.53266436989696,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707789,,height,,detached,,"{ ""osm_id"": ""875707789"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""23\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""286.53266436989696"" }",cand_osm_003590,osm,False,accepted_new,osm,osm_875707789,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.287,v10_bldg_001769,,osm,287.4800420648643,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_875707794,,height,,detached,,"{ ""osm_id"": ""875707794"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""55\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""287.4800420648643"" }",cand_osm_003595,osm,False,accepted_new,osm,osm_875707794,1.0,0.0,,,,,,,,RESIDENTIAL,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,12.287,v10_bldg_001772,,osm,286.92703764916916,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_454226427,,height,,yes,,"{ ""osm_id"": ""454226427"", ""source_name"": ""osm"", ""building"": ""yes"", ""name"": ""Mah Ltd"", ""raw_tags_json"": ""{ \""addr:street\"": \""Serangoon Road\"", \""building\"": \""yes\"", \""name\"": \""Mah Ltd\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""286.92703764916916"" }",cand_osm_002503,osm,False,accepted_new,osm,osm_454226427,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;very_large_default_height_building,12.285,v10_bldg_000707,,osm,7284.837050045141,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_1222166298,,height,,industrial,,"{ ""osm_id"": ""1222166298"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""building\"": \""industrial\"" }"", ""area_m2"": ""7284.837050045141"" }",cand_osm_004625,osm,False,accepted_new,osm,osm_1222166298,1.0,0.0,,,,,,,,RESERVE SITE,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
